2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/#wpbody-content 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/site-editor.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/comment.php?action=spamcomment&p=1&c=1&_wpnonce=66bfea5f79 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wptavern.com/dig-into-the-open-web 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wptavern.com/dig-into-the-open-web
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wptavern.com/dig-into-the-open-web
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/edit-comments.php?comment_status=spam 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/tools.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/comment.php?action=unapprovecomment&p=1&c=1&_wpnonce=00390910a7 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/?welcome=0 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/edit-comments.php?comment_status=approved 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/post.php?post=1&action=edit 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/#tab-panel-help-layout 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-login.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/options-reading.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/site-editor.php?styles=open 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wordpress.org/support/article/dashboard-screen/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wordpress.org/support/article/dashboard-screen/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wordpress.org/support/article/dashboard-screen/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wordpress.org/support/wordpress-version/version-6-1-1/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wordpress.org/support/wordpress-version/version-6-1-1/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wordpress.org/support/wordpress-version/version-6-1-1/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/index.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/#tab-panel-help-content 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-login.php?action=logout&_wpnonce=827848a719 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/import.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wordpress.org/support/forums/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wordpress.org/support/forums/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wordpress.org/support/forums/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/2022/11/26/hello-world/#comment-1 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wordpress.org/news/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wordpress.org/news/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wordpress.org/news/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://make.wordpress.org/community/meetups-landing-page 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://make.wordpress.org/community/meetups-landing-page
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://make.wordpress.org/community/meetups-landing-page
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/edit-tags.php?taxonomy=category 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/#wp-toolbar 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/# 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/2022/11/26/hello-world/ 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/post-new.php?post_type=page 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/edit.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://poststatus.com/wordpress-is-people-weekly-community-update/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://poststatus.com/wordpress-is-people-weekly-community-update/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://poststatus.com/wordpress-is-people-weekly-community-update/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wordpress.org/news/2022/11/the-month-in-wordpress-october-2022/ 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wordpress.org/news/2022/11/the-month-in-wordpress-october-2022/
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wordpress.org/news/2022/11/the-month-in-wordpress-october-2022/
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/#tab-panel-overview 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/site-health.php 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] http://wordpressbw.csl.toronto.edu/wp-admin/edit.php?post_type=post 
2022-11-26:13:12:53	root	INFO	[Classes.py:1453]	from URLs [get] https://wordpress.org/support/forum/requests-and-feedback 
2022-11-26:13:12:53	root	DEBUG	[Functions.py:308]	Different origins http://wordpressbw.csl.toronto.edu/wp-admin/ and https://wordpress.org/support/forum/requests-and-feedback
2022-11-26:13:12:53	root	INFO	[Classes.py:1459]	Not allowed to add edge: [get] http://wordpressbw.csl.toronto.edu/wp-admin/ -(get None[False])-> [get] https://wordpress.org/support/forum/requests-and-feedback
